CoreName,Latitude,Longitude,WaterDepth,ProxyValue,ProxyType,SSTLower2s,SSTMedian,SSTUpper2s,Species,Cleaning,Reference
T88 1B,59.711,-27.356,NaN,1.24,delo,9.922675784,13.59699596,17.42593974,pachy,NaN,https://doi.org/10.1038/35013033
HM52-14,60.4,-12.42,NaN,3.1,delo,1.209614681,5.167559205,8.677670875,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BOFS Core 5K,50.69,-21.87,NaN,1.64,delo,9.259811828,12.6474294,16.30037402,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BOFS Core 5K,50.69,-21.87,NaN,1.55,delo,9.895493253,13.26160078,17.0839441,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 69-K09,41.76,-47.35,NaN,2.16,delo,6.072472021,9.532586473,13.23200641,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-09,60.1,-7.14,NaN,3.93,delo,-2.002825376,1.079071609,4.771988697,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-04,61.36,-3.21,NaN,2.39,delo,4.686812069,8.50178477,12.08633542,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 3B,56.438,-27.797,NaN,1.32,delo,9.85379451,13.41678314,17.05479115,pachy,NaN,https://doi.org/10.1038/35013033
T88 5B,53.592,-27.12,NaN,1.47,delo,8.971696158,12.81188585,16.29692224,pachy,NaN,https://doi.org/10.1038/35013033
T88 6B,51.407,-25.761,NaN,1.32,delo,10.25922187,13.99878915,17.84794207,pachy,NaN,https://doi.org/10.1038/35013033
CH77-03,57.93,-29.1,NaN,1.74,delo,7.55415827,11.10327517,14.53437426,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH77-R07,66.6,-10.52,NaN,3.708438837,delo,-1.919429921,1.208781488,4.770150451,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
SU90I-01,44.71,-34.02,NaN,2.49,delo,5.849555889,9.289810716,13.14226571,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
core 936,51,148.3,NaN,2.14,delo,-1.014455328,2.546763566,5.922019061,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 7B,50.543,-26.547,NaN,0.98,delo,11.95851703,15.66672605,19.40557474,pachy,NaN,https://doi.org/10.1038/35013033
E11-2,-56,-115,NaN,2.56,delo,0.45576717,4.307621715,7.872071122,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ENAM93-21,62.44,-4,NaN,2.673,delo,3.531354612,7.224489354,10.89885892,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T86 1B,53.4,-27.483,NaN,1.29,delo,10.25103794,13.67581686,17.40109389,pachy,NaN,https://doi.org/10.1038/35013033
Fram III/8,81.79,4.93,NaN,3.11,delo,-2.316419033,-0.092509153,3.299338855,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
2213-1,80.47,8.21,NaN,2.39,delo,0.380404577,4.020251091,7.743821807,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
RNDB PC-11,51.05,167.97,NaN,2.31,delo,0.314135344,3.683444695,7.569302772,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GC-36,50.42,167.73,NaN,2.29,delo,0.439221699,3.857156402,7.209890133,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23229-1,75.8372,11.5273,NaN,3.05,delo,1.083921903,4.80838593,8.266322948,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK21291-3,78.0067,8.0667,NaN,3.15,delo,-0.913693283,2.668184719,6.064800039,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM27-60,72.18,8.58,NaN,2.74,delo,2.671354511,6.365304604,9.909554472,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23055-1,68.4205,4.0088,NaN,2.37,delo,4.885863079,8.493449615,12.1514807,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23065-1,68.5005,0.8323,NaN,2.43,delo,4.613701385,8.13691619,11.8052232,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23071-1,67.0847,2.9083,NaN,2.26,delo,5.79988805,9.312143868,12.53610884,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23074-3,66.7667,4.9167,NaN,2.28,delo,5.275676648,8.879170394,12.60316942,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23262-2,72.227,14.4163,NaN,2.41,delo,4.196682425,7.812698179,11.50424858,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23294-3,72.3797,-10.5923,NaN,3.19,delo,-1.650752341,1.95440931,5.173840443,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23354-4,70.3332,-10.6315,NaN,3.51,delo,-1.876881558,1.373502009,4.829567731,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 4B,55.012,-28.267,NaN,1.35,delo,9.681839254,13.25559895,16.56205827,pachy,NaN,https://doi.org/10.1038/35013033
GIK23537-1,62.0492,-2.5076,NaN,2.35,delo,5.307301212,8.73506685,12.50168555,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM49-43,62.78,3.9,NaN,2.09,delo,5.377643888,9.000622688,12.53565744,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM 49-39,63.46,3.04,NaN,2.06,delo,5.951912971,9.428723596,12.95537646,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM16136,64.01,-0.73,NaN,2.21,delo,5.819179413,9.338520948,12.82495619,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM16141,63.76,1.39,NaN,2.23,delo,5.598761784,8.903717223,12.46973606,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM57-07,68.43,-13.87,NaN,3.6,delo,-2.092833983,1.015664903,4.58485018,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM71-12,68.43,-13.87,NaN,3.49,delo,-1.770651252,1.661036047,5.254207301,pachy,NaN,https://doi.org/10.1029/2005GC001078
HM71-14,69.98,-18.08,NaN,3.26,delo,-1.988659298,1.036787544,4.702154714,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM71-19,69.48,-9.51,NaN,3.2,delo,-0.29563776,3.243787005,6.835873008,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM80-30,71.78,1.6,NaN,2.87,delo,1.784557017,5.688153867,9.166588729,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM80-42,72.25,-9.23,NaN,3.47,delo,-2.062934044,0.752149413,4.08129631,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM80-60,68.9,-11.85,NaN,3.93,delo,-2.335493752,-0.070472309,3.222905335,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23277-1,72.035,-0.6267,NaN,3.47,delo,-1.077409496,2.387913579,6.131523056,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM94-18,74.5,5.7,NaN,3.47,delo,-1.15262904,2.430043122,5.75269605,pachy,NaN,https://doi.org/10.1029/2005GC001078
HM94-25/1,75.6,1.3,NaN,3.62,delo,-1.832952888,1.398405603,4.912944575,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM94-30,74.38,-2,NaN,3.67,delo,-2.093494634,0.701703861,4.273532382,pachy,NaN,https://doi.org/10.1029/2005GC001078
RAPiD-35-25B,57.504167,-48.722333,NaN,2.54,delo,1.832011148,5.401937642,9.140652382,pachy,NaN,https://doi.org/10.1002/2013PA002523
MD95-2023    ,50.97,-43.22,NaN,2.09,delo,4.528180027,8.101171267,11.99712262,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23270-2,73.1648,-0.8198,NaN,3.79,delo,-2.172879326,0.771649382,4.190711306,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23523-3,62.2505,-30.2207,NaN,3.24,delo,-0.232372805,3.377314596,7.272331418,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 9B,48.392,-25.128,NaN,0.97,delo,12.62618048,16.32167405,19.96688573,pachy,NaN,https://doi.org/10.1038/35013033
T86 3B,50.15,-27.033,NaN,1.27,delo,10.73615845,14.20301509,17.80067637,pachy,NaN,https://doi.org/10.1038/35013033
CH77-R01,52.28,-35.25,NaN,3.05,delo,0.531582049,4.268069258,7.87504493,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T86 5B,46.883,-25.25,NaN,0.93,delo,13.31185022,16.73468648,20.63186337,pachy,NaN,https://doi.org/10.1038/35013033
CH 77-02,52.71,-36.09,NaN,2.33,delo,4.095079864,7.691193581,11.46071847,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23240-1,68.1595,9.5903,NaN,2.2,delo,4.977651279,8.533146831,12.1621015,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23261-2,72.1817,13.11,NaN,2.55,delo,3.732201939,7.209292743,10.79875853,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
NP90-39,77.26,9.09,NaN,3.25,delo,-0.842210716,3.015431112,6.513039949,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23230-1,78.8693,4.843,NaN,2.84,delo,0.070476386,3.732686675,7.07782383,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
31-54,75.0017,0.1783,NaN,3.94,delo,-2.33161715,-0.032412389,3.399195193,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23259-3,72.0178,9.3003,NaN,2.5,delo,4.078851403,7.50568675,11.05270696,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
31-02,70,3.9917,NaN,2.44,delo,4.623549615,8.088016954,11.82399421,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23062-2,68.728,0.1562,NaN,2.4,delo,4.971221541,8.411487311,11.70377683,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23043-1,70.2583,-3.3483,NaN,2.74,delo,2.266352319,6.12533926,9.566844613,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23241-2,68.3008,3.641,NaN,2.36,delo,5.136263956,8.620894232,12.0979674,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23058-1,69.5,3.0017,NaN,2.58,delo,3.747427229,7.429361578,11.08099375,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23059-1,70.305,-3.1217,NaN,2.35,delo,4.543734167,7.979403312,11.32280684,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23063-1,68.7467,-0.005,NaN,2.2,delo,5.810994227,9.245266391,12.9398734,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23041-1,68.7,-0.2383,NaN,2.5,delo,4.186916951,7.742711932,11.25081458,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23066-1,68.2405,1.0018,NaN,2.59,delo,4.106651172,7.338469864,10.98072738,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23068-1,67.833,1.502,NaN,2.42,delo,4.745699282,8.401538811,11.81625985,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM 49-20,66.61,2.66,NaN,2.2,delo,5.971139072,9.496008119,13.43678945,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23027-1,66.5443,6.6922,NaN,2.91,delo,2.15600431,5.555185434,9.276118787,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23254-3,73.055,9.7433,NaN,2.79,delo,2.488328928,5.947564524,9.489599904,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM94-16,73.23,5.37,NaN,3.32,delo,0.168587105,3.33838121,7.052306097,pachy,NaN,https://doi.org/10.1029/2005GC001078
GIK23258-3,74.9957,13.951,NaN,2.65,delo,2.997478706,6.811170081,10.11837004,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
Core 88-2,71.92,14.36,NaN,2.66,delo,2.71990834,6.479435787,10.0739683,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
Core 88-2,71.92,14.36,NaN,2.6,delo,3.179221142,6.725149445,10.28391201,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23138-1,71.0965,15.2812,NaN,2.7,delo,2.610127443,6.167984733,9.820085904,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23144-1,70.9912,16.4015,NaN,2.38,delo,4.147830296,7.648781552,11.58814803,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM94-12,71.32,-3.55,NaN,3.23,delo,-0.015385101,3.510164312,7.248683539,pachy,NaN,https://doi.org/10.1029/2005GC001078
HM80-43,72.25,-9.19,NaN,3.5,delo,-2.133138453,0.566251351,4.197186087,pachy,NaN,https://doi.org/10.1029/2005GC001078
GIK23038-1,67.73,5.9067,NaN,2.39,delo,4.365119122,8.165309127,11.67529194,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
M23351,70.36,-18.21,NaN,3.35,delo,-2.266832423,0.249064115,3.540327609,pachy,NaN,https://doi.org/10.1029/2005GC001078
M23354,70.33,-10.63,NaN,3.23,delo,-0.880125098,2.607540176,6.519371927,pachy,NaN,https://doi.org/10.1029/2005GC001078
T88 11B,45.4,-25.435,NaN,0.96,delo,13.14266213,16.80773761,20.61097965,pachy,NaN,https://doi.org/10.1038/35013033
JM96-1225,64.91,-29.29,NaN,3.03,delo,-0.461001428,3.174212438,6.798659307,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD00-2374,-46.03,96.48,NaN,1.803068771,delo,4.949481447,8.310255356,11.8310319,pachy,NaN,https://doi.org/10.1002/2015GC006234
KR88-02,-45.75,82.93,NaN,2.12,delo,3.365927961,7.018838652,10.4108131,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD80-304,-51.07,67.73,NaN,2.935384462,delo,-1.439240856,2.166952557,5.398171286,pachy,NaN,https://doi.org/10.1002/2015GC006234
MD12-3401Q,-44.68,80.39,NaN,2.280104218,delo,3.176500446,6.533004655,10.40678022,pachy,NaN,https://doi.org/10.1002/2015GC006234
GIK23540-2,62.7666,-2.5057,NaN,2.61,delo,3.792960857,7.428166022,10.9054193,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23411-5,65.7983,3.51,NaN,2.62,delo,3.23859871,7.203071785,10.41262255,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM133-40,61.14,-2.15,NaN,2.56,delo,4.108291118,7.656920374,11.01990257,pachy,NaN,https://doi.org/10.1029/2005GC001078
MD99-2284,62.37,-0.98,NaN,1.51,delo,9.181791615,12.66432613,16.54137858,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23235-1,78.8683,1.3925,NaN,3.03,delo,-1.231521688,2.19577388,5.68918801,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23536-1,63.737,-25.738,NaN,2.12,delo,5.976751247,9.476513507,12.99988949,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CH 77-02,52.71,-36.09,NaN,2.3,delo,4.340251867,7.851542764,11.39288061,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T88 12B,44.14,-24.92,NaN,0.9,delo,13.91139958,17.32995868,21.42815341,pachy,NaN,https://doi.org/10.1038/35013033
23233-1,79.41,6.88,NaN,3.9,delo,-2.421647914,-1.233203939,1.51412214,pachy,NaN,https://doi.org/10.1029/2008GC002169
GIK23233-1,79.4145,6.8838,NaN,2.9,delo,-0.750055284,2.615019028,6.184296616,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
1319-2,79.98,7.52,NaN,2.58,delo,0.583481201,4.271196754,7.863548812,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
2214-1,80.27,6.63,NaN,3.18,delo,-2.222912445,0.261551991,3.84869827,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PAR87A-01,54.42,-149.43,NaN,2.28,delo,-0.15080082,3.081772962,6.690113384,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PAR87A-02,54.29,-149.61,NaN,2.49,delo,-1.290125628,2.040597121,5.688496824,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23550-10,67.8767,-18.7167,NaN,3.49,delo,-2.090818971,1.011027214,4.497966776,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23039-1,67.6517,5.795,NaN,2.29,delo,5.118239149,8.836251342,12.4175009,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23541-1,67.617,5.7653,NaN,2.45,delo,4.704346564,8.044879096,11.8231363,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23554-9,68.9237,-20.2967,NaN,3.54,delo,-2.23733104,0.224210962,3.726580915,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23231-2,78.9,-3.9867,NaN,3.06,delo,-2.271618877,0.327647925,3.374747175,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23243-2,69.3757,-6.51,NaN,3.01,delo,1.258629168,4.586821053,7.809425052,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23246-2,69.4092,-12.9202,NaN,3.7,delo,-2.142414073,0.530089555,3.878474445,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23232-1,79.0317,-1.6225,NaN,3.37,delo,-2.420842799,-1.180963875,1.755808563,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
1312-3,79.99,2.75,NaN,2.92,delo,-1.577297052,1.788885043,5.306075735,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
1310-4,79.99,-0.87,NaN,2.88,delo,-2.119301659,0.707071627,4.06936434,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
1314-3,80,4.5,NaN,3.19,delo,-1.86420041,1.065406458,4.547132665,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23549-9,75.0567,-4.595,NaN,3.88,delo,-2.378449487,-0.528192493,2.613867173,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
ASV 1200,75.91,41.01,NaN,3.74,delo,-2.431069409,-0.956637912,1.953314658,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2613-1,74.1757,-0.4788,NaN,3.86,delo,-2.296974121,0.229649251,3.943477743,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-28,64,-12.1,NaN,3.91,delo,-2.094444351,0.671891809,3.936961298,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM52-30,64.94,-10.14,NaN,3,delo,1.351065479,4.990486173,8.667755728,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23507-1,73.83,-9.2517,NaN,3.64,delo,-2.355842879,-0.325727306,2.840504711,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23247-2,69.4913,-17.1158,NaN,3.48,delo,-2.188386644,0.487202897,4.060848243,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23512-2,72.9417,-13.4233,NaN,3.37,delo,-2.293114404,-0.057033201,3.689561383,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM94-34/1,73.77,2.38,NaN,3.89,delo,-2.038781044,0.625420146,3.910240809,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23506-1,72.3933,-7.6033,NaN,3.53,delo,-1.944468623,0.997575159,4.531766341,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23400-3,72.3517,-7.8067,NaN,3.8,delo,-2.325134771,-0.206830026,3.198970816,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD99-2308Hy ,72.92,-13.98,NaN,3.62,delo,-2.391048734,-0.859652996,2.227456382,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD99-2309Hy ,72.92,-14.99,NaN,3.59,delo,-2.406109331,-0.811247974,2.517205649,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23343-4,72.2137,-12.9962,NaN,3.42,delo,-2.268129373,0.105786316,3.473565723,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
M23343,72.21,-13,NaN,3.36,delo,-2.327558383,-0.073912696,3.253328725,pachy,NaN,https://doi.org/10.1029/2005GC001078
M7-5-23342,71.64,-8.45,NaN,2.95,delo,0.283224006,3.966936881,7.498143516,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2644-2,67.868,-21.758,NaN,3.41,delo,-1.874932597,1.349868859,4.682915418,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
M23342,72.2,-13,NaN,3.41,delo,-2.340105593,-0.053346701,3.432911731,pachy,NaN,https://doi.org/10.1029/2005GC001078
GIK23527-3,62.7887,-29.8863,NaN,3.09,delo,0.739099988,4.174141558,7.446406216,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T86 9B,40.8,-27.45,NaN,1.19,delo,12.50361927,16.1778257,20.00015572,pachy,NaN,https://doi.org/10.1038/35013033
SU90I-02,45.09,-39.44,NaN,2.85,delo,3.534248407,7.024791752,10.54026613,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23524-2,63.004,-29.905,NaN,3.47,delo,-1.474840585,1.934278288,5.419584447,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23525-3,63.2498,-27.5965,NaN,3.4,delo,-0.603140276,2.686862517,6.292666116,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23526-3,63.3993,-28.0635,NaN,3.23,delo,-0.320669997,3.277346647,6.760183109,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T86 7B,43.917,-24.967,NaN,0.8,delo,14.28832548,17.9265072,21.98004931,pachy,NaN,https://doi.org/10.1038/35013033
T88 13B,42.87,-25.26,NaN,0.86,delo,14.17301402,17.78236032,21.4305664,pachy,NaN,https://doi.org/10.1038/35013033
GIK23528-3,63.164,-28.8415,NaN,3.3,delo,-0.738003711,2.911085498,6.531476032,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23522-2,63.762,-28.659,NaN,3.07,delo,0.739510974,4.010697342,7.589083266,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PS2080-1,-41.717,13.047,NaN,2.56,delo,2.728912701,6.550493334,10.12915284,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM34-98,50.11,153.2,NaN,1.91,delo,1.565528062,5.132874154,8.735166097,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
MD95-2019    ,51.09,-43.22,NaN,2.2,delo,4.022185518,7.813198851,11.30160506,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23518-2,64.543,-28.203,NaN,2.17,delo,4.143698801,7.901021322,11.47192327,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
T86 8B,42.25,-25.667,NaN,0.89,delo,13.90982045,17.5415522,21.28847024,pachy,NaN,https://doi.org/10.1038/35013033
GIK23228-1,70.4995,12.8397,NaN,2.38,delo,4.219599915,7.834756379,11.47472356,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM 49-18,66.61,1.55,NaN,2,delo,7.0274392,10.49683295,13.91351658,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23517-3,64.694,-29.085,NaN,2.53,delo,2.156155275,5.631972727,9.189044374,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23242-1,69.3472,-4.4245,NaN,2.5,delo,3.750982192,7.440099135,10.70900981,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
HM57-16,67.28,-4.37,NaN,2.59,delo,3.505931671,7.121978478,10.7652601,pachy,NaN,https://doi.org/10.1029/2005GC001078
T88 14B,40.407,-25.753,NaN,1.13,delo,12.63473551,16.6808529,20.46470425,pachy,NaN,https://doi.org/10.1038/35013033
GIK32516-3,65.033,-28.283,NaN,2.3,delo,2.817387899,6.198754137,9.610330393,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
GIK23227-1,70.0962,11.5713,NaN,2.53,delo,3.855685443,7.248530365,10.76006218,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
VM34-90,48.83,150.47,NaN,2.21,delo,0.404075074,3.461095596,7.06336039,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
Volkanolog 34-91,49,150.33,NaN,2.37,delo,-0.625244239,2.665679526,6.404850787,pachy,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
M35002-1,12.03166667,-61.17666667,NaN,-1.75,delo,22.93480712,26.88793809,30.73502908,ruber,NaN,https://doi.org/10.1016/j.marmicro.2008.12.004
TR163-18 ,2.81,-89.852,NaN,-1.88,delo,20.94091925,24.61714919,28.34653409,ruber,NaN,https://doi.org/10.1029/2001GC000200
VM,35.33,-8.02,NaN,-0.17,delo,17.63551017,21.83753416,25.6104307,ruber,NaN,https://doi.org/10.1029/2011GC003675
GIK15667-1,34.99,-7.28,NaN,-1.11,delo,22.03666555,25.71065678,29.38389052,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
PBBC-1,27.1935,-91.409,NaN,-1.53,delo,22.41126079,26.21232539,30.2799846,ruber,NaN,https://doi.org/10.1130/G23507A.1
GIK18393-1,9.75,109.12,NaN,-2.965,delo,26.35191005,30.14976034,33.85359253,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
TR163-27 ,-2.243,-86.585,NaN,-1.12,delo,18.62452878,22.63445824,26.35059991,ruber,NaN,https://doi.org/10.1029/2001GC000200
GIK18387-1,8.103,110.638,NaN,-3.175,delo,26.98186469,30.98088859,34.6774925,ruber,NaN,https://doi.org/10.1029/2005GC000926
124-769A,8.79,121.29,NaN,-2.57,delo,24.81507147,28.75295593,32.68630059,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
RC11-17 ,-5.28,-33.43,NaN,-0.762,delo,19.65687457,23.53655756,27.83187243,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
M35039-1,17.92666667,-79.145,NaN,-1.48,delo,22.68734057,26.57499962,30.49774079,ruber,NaN,https://doi.org/10.1016/j.marmicro.2008.12.004
VM20-230,-1.95,-39.03,NaN,-1.866,delo,24.21596719,28.18999909,31.87125018,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
VM26-100,-1.55,-34.65,NaN,-1.235,delo,21.5814522,25.50533083,29.20215734,ruber,NaN,https://doi.org/10.1016/j.epsl.2010.10.035
BARP-9422  ,5.26,93.81,NaN,-2.23,delo,23.10532575,26.91815676,30.6237556,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
BAR 94-42-P,-6.08,102.42,NaN,-2.78,delo,25.57823178,29.46505196,33.20488346,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
CHO 288-54,17.43,-77.66,NaN,-2.18,delo,25.65473629,29.49098239,33.43701023,ruber,NaN,https://doi.org/10.1016/j.quascirev.2003.10.014
